EDUC,105,Freshman Pedagogy Seminar,1.00,,,TERMS-OFFERED,0
EDUC,216,Diversity and Today's Teacher,3.00,,,TERMS-OFFERED,0
EDUC,306,Assessment of Young Children I,3.00,,,TERMS-OFFERED,0
EDUC,318,Math Methods & Content,3.00,,,TERMS-OFFERED,0
EDUC,324,Current Research in Curriculum & Instruction,3.00,,,TERMS-OFFERED,0
EDUC,325,Multimedia in Instructional Design,3.00,EDUC310,,TERMS-OFFERED,0
EDUC,335,Engaging the Learner,3.00,,,TERMS-OFFERED,0
EDUC,338,Expressive Arts for PK-4,3.00,,,TERMS-OFFERED,0
EDUC,355,Social Studies Teaching Methods,3.00,,,TERMS-OFFERED,0
EDUC,506,Assessment of Young Learners,3.00,EDUC521,,TERMS-OFFERED,0
EDUC,512,Focus on World Geography,3.00,,,TERMS-OFFERED,0
EDUC,515,Adolescent Learners in Secondary Schools,3.00,,,TERMS-OFFERED,0
EDUC,516,Diversity and Today's Teacher,3.00,,,TERMS-OFFERED,0
EDUC,522,Evaluation of Instruction,3.00,,,TERMS-OFFERED,0
EDUC,524,Current Research in Curriculum & Instruction,3.00,,,TERMS-OFFERED,0
EDUC,525,Multi-Media Instructional Design,3.00,,,TERMS-OFFERED,0
EDUC,528,Cultural and Historical Significance of Mathematics,3.00,,,TERMS-OFFERED,0
EDUC,532,Designing Virtual Communities for Staff Development - Non-Field Experience,3.00,,,TERMS-OFFERED,0
EDUC,539,Expressive Arts,3.00,EDUC521,,TERMS-OFFERED,0
EDUC,555,Social Studies Teaching Methods,3.00,,,TERMS-OFFERED,0
EDUC,604,Structure and Sound System of English,3.00,,,TERMS-OFFERED,0
EDUC,705,School Law and Politics,3.00,,,TERMS-OFFERED,0
EDUC,712,School and Community Partnerships and Relations,3.00,,EDUC718,TERMS-OFFERED,0
EDUC,775,ST:Educ Diplomacy:Viet Nam,9.00,,,TERMS-OFFERED,0
EDUC,801,Creative Strategies For Educational Leaders,3.00,,,TERMS-OFFERED,0
EDUC,802,Using and Integrating Learning Technologies,3.00,,,TERMS-OFFERED,0
EDUC,803,Educational Research Design I,3.00,,,TERMS-OFFERED,0
EDUC,811,Designing and Developing Multimedia Applications For Learning,3.00,,,TERMS-OFFERED,0
EDUC,817,Curriculum Models,3.00,,,TERMS-OFFERED,0
EDUC,818,Applied Research Study,0.50 to 20.00,,,TERMS-OFFERED,0
EDUC,835,Quantitative Research Methods and Data Analysis,4.00,EDUC803 and EDUC810,,TERMS-OFFERED,0
EDUC,836,Qualitative Research Methods and Data Analysis,4.00,EDUC835,,TERMS-OFFERED,0
EDUC,998,PhD Dissertation,1.00 to 12.00,,,TERMS-OFFERED,0
EDUC,210,Early Language Development,3.00,,,TERMS-OFFERED,0
EDUC,307,Assessment of Young Children II,4.00,EDUC306,,TERMS-OFFERED,0
EDUC,322,Evaluation of Instruction,3.00,,,TERMS-OFFERED,0
EDUC,411,Family and Community Partnerships,3.00,,,TERMS-OFFERED,0
EDUC,513,Elementary Science Teaching Methods,3.00,,,TERMS-OFFERED,0
EDUC,530,Advanced Techniques in Instruction & Assessment,3.00,,,TERMS-OFFERED,0
EDUC,558,Reading in the Content Areas,3.00,,,TERMS-OFFERED,0
EDUC,701,Classroom Research for Teachers II,1.50,EDUC700,,TERMS-OFFERED,0
EDUC,708,Integration of Technology with School Instruction and Management,3.00,,EDUC715,TERMS-OFFERED,0
EDUC,813,Educational Issues Seminar,3.00,,,TERMS-OFFERED,0
EDUC,827,School Superintendent's Internship: Curriculum Models,1.00,EDUC820,,TERMS-OFFERED,0
