PTRS,538,Clinical Correlations II,3.00,,,TERMS-OFFERED,0
PTRS,616,Clinical Practice IV,0.50,,,TERMS-OFFERED,0
PTRS,621,Orthopedic Physical Therapy: Lower Extremity,4.00,,,TERMS-OFFERED,0
PTRS,627,Cardiopulmonary Physical Therapy I,4.00,,,TERMS-OFFERED,0
PTRS,641,Neurological Exam and Intervention I,4.00,,,TERMS-OFFERED,0
PTRS,643,Applied Biomechanics,3.00,PTRS776,,TERMS-OFFERED,0
PTRS,653,Life Span Development II,2.00,,,TERMS-OFFERED,0
PTRS,753,Evaluation of Research in Physical Therapy,4.00,,,TERMS-OFFERED,0
PTRS,590,Advanced Musculoskeletal Anatomy,3.00,,,TERMS-OFFERED,0
PTRS,632,Pediatric Physical Therapy,5.50,,,TERMS-OFFERED,0
PTRS,646,Orthosis Management,1.50,,,TERMS-OFFERED,0
PTRS,654,Topics in Health Policy & Services,2.00,,,TERMS-OFFERED,0
PTRS,770,Diseases That Affect the Hand,4.00,PTRS767,,TERMS-OFFERED,0
