PA,546,Health Policy for Physician Assistant Practice,2.00,,,TERMS-OFFERED,0
PA,553,Pharmacology and Therapeutics III,2.00,PA551,PA550,TERMS-OFFERED,0
PA,561,Clinical Skills III,4.00,PA542 and PA544 and PA556 and PA557,PA550 PA558 PA553,TERMS-OFFERED,0
PA,629,Medicine Rotation,5.00,PA545 and PA546 and PA547 and PA550 and PA553 and PA554 and PA558 and PA561,,TERMS-OFFERED,0
PA,631,Obstetrics and Gynecology Rotation,5.00,PA545 and PA546 and PA547 and PA550 and PA553 and PA554 and PA558 and PA561,,TERMS-OFFERED,0
PA,633,Surgery Rotation,5.00,PA545 and PA546 and PA547 and PA550 and PA553 and PA554 and PA558 and PA561,,TERMS-OFFERED,0
PA,635,Primary Care Practicum I,10.00,PA629 and PA630 and PA631 and PA632 and PA633 and PA634,,TERMS-OFFERED,0
PA,642,Clinical Colloquium,5.00,PA641,,TERMS-OFFERED,0
PA,582,Principles of Evidence-Based Practice,5.00,PA581,,TERMS-OFFERED,0
PA,638,Graduate Project II,3.00 to 6.00,PA547 and PA636,,TERMS-OFFERED,0
