ARTS,501,Introduction to Creative Arts Therapy I,2.00,,,TERMS-OFFERED,0
ARTS,505,Clinical Diagnosis of Psychopathology I,2.00,,,TERMS-OFFERED,0
ARTS,510,Clinical Practicum I: Observation,1.00,,ARTS506,TERMS-OFFERED,0
ARTS,531,Art Therapy Assessment and Treatment for Adults I,2.00,,,TERMS-OFFERED,0
ARTS,535,Art Therapy Theory and Symbolism I,2.00,,,TERMS-OFFERED,0
ARTS,537,Art Therapy Group Supervision I,2.00,,,TERMS-OFFERED,0
ARTS,551,Introduction to Anatomy and Kinesiology for Dance/Movement Therapy,2.00,,,TERMS-OFFERED,0
ARTS,554,Movement Observation I,2.00,,,TERMS-OFFERED,0
ARTS,560,Dance/Movement Therapy Group Supervision I,1.00,,,TERMS-OFFERED,0
ARTS,563,Movement Perspectives in Human Development,2.00,,,TERMS-OFFERED,0
ARTS,573,Clinical Musical Improvisation I,2.00,,,TERMS-OFFERED,0
ARTS,577,Music Therapy Skills I,2.00,,,TERMS-OFFERED,0
ARTS,581,Music Therapy Group Supervision I,1.00,,ARTS510,TERMS-OFFERED,0
ARTS,602,Multicultural Perspectives in Therapy I,2.00,,,TERMS-OFFERED,0
ARTS,604,Career Counseling,4.00,,,TERMS-OFFERED,0
ARTS,612,Clinical Internship III,3.00,ARTS611,,TERMS-OFFERED,0
ARTS,622,Thesis II,1.00,,,TERMS-OFFERED,0
ARTS,624,Thesis IV,1.00,,,TERMS-OFFERED,0
ARTS,631,Art Therapy Workshop,2.00,ARTS531 and ARTS532 and ARTS533 and ARTS534 and ARTS535 and ARTS536,,TERMS-OFFERED,0
ARTS,637,Advanced Art Therapy Group Supervision I,1.50,ARTS537 and ARTS538 and ARTS539,ARTS610,TERMS-OFFERED,0
ARTS,640,Medical Art Therapy,1.00,,,TERMS-OFFERED,0
ARTS,643,Trauma and Art Therapy,1.00,,,TERMS-OFFERED,0
ARTS,656,Mental Health Applications of Movement Analysis I,2.00,ARTS554 and ARTS555,,TERMS-OFFERED,0
ARTS,658,Dance/Movement Therapy Advanced Group Supervision I,1.00,,,TERMS-OFFERED,0
ARTS,673,Advanced Music Therapy Group Supervision I,1.00,ARTS610,,TERMS-OFFERED,0
ARTS,676,Theories in Music Therapy II,2.00,,,TERMS-OFFERED,0
ARTS,712,Research I: Philosophy & Theory,3.00,,ARTS716 ARTS703,TERMS-OFFERED,0
ARTS,808,Practicum I,3.00,ARTS804 and ARTS805,,TERMS-OFFERED,0
ARTS,504,Human Psychological Development I,2.00,,,TERMS-OFFERED,0
ARTS,511,Clinical Practicum II,1.00,,,TERMS-OFFERED,0
ARTS,552,Therapy Relationship Skills I,2.00,,,TERMS-OFFERED,0
ARTS,559,Introduction to Dance/Movement Therapy History and Literature,1.00,,,TERMS-OFFERED,0
ARTS,570,Clinical Musicianship I,2.00,,,TERMS-OFFERED,0
ARTS,575,Theories in Music Therapy I,2.00,,,TERMS-OFFERED,0
ARTS,601,Theories of Psychotherapy I,2.00,,,TERMS-OFFERED,0
ARTS,621,Thesis I,1.00,ARTS508,,TERMS-OFFERED,0
ARTS,623,Thesis III,1.00,,,TERMS-OFFERED,0
ARTS,625,For Thesis Only,,ARTS621 and ARTS622 and ARTS623,,TERMS-OFFERED,0
ARTS,632,Advanced Art Therapy Process and Practice I,2.00,ARTS531 and ARTS532 and ARTS533 and ARTS534 and ARTS535 and ARTS536,,TERMS-OFFERED,0
ARTS,641,Forensic Art Therapy,1.00,,,TERMS-OFFERED,0
ARTS,654,Dance/Movement Therapy Theory and Practice III: Adults,2.00,ARTS552 and ARTS553,,TERMS-OFFERED,0
ARTS,670,Advanced Music Therapy Skills I,2.00,ARTS577 and ARTS578,,TERMS-OFFERED,0
ARTS,809,Practicum II,3.00,,,TERMS-OFFERED,0
