NFS,100,"Nutrition, Foods, and Health",2.00,,,TERMS-OFFERED,0
NFS,101,Introduction to Nutrition & Food,1.00,,,TERMS-OFFERED,0
NFS,205,Introduction to Human Lactation,3.00,,,TERMS-OFFERED,0
NFS,391,Community Nutrition,4.00,NFS203 and PSY320,,TERMS-OFFERED,0
NFS,443,Medical Nutrition Therapy I,3.00,NFS416,,TERMS-OFFERED,0
NFS,480,ST:Lactation Consultant SP,12.00,,,TERMS-OFFERED,0
NFS,494,Senior Project I,2.00,,,TERMS-OFFERED,0
NFS,531,Micronutrient Metabolism,3.00,,,TERMS-OFFERED,0
NFS,609,Individualized Supervised Practice Pathway,1.00 to 3.00,,,TERMS-OFFERED,0
NFS,230,Intermediate Nutrition,4.00,BIO121 or NFS101,,TERMS-OFFERED,0
NFS,415,Advanced Nutrition I: Macronutrition,4.00,NFS200 or NFS230 and NFS217 and BIO154 and NFS215,,TERMS-OFFERED,0
NFS,475,Adv Seminar Dietetics Prof,3.00,NFS154 and NFS203 and NFS400 or NFS150 and NFS152 and NFS203 and NFS400,,TERMS-OFFERED,0
NFS,510,Profession of Dietetics,3.00,,,TERMS-OFFERED,0
NFS,543,Medical Nutrition Therapy I,3.00,NFS525 and BIO610,,TERMS-OFFERED,0
NFS,630,Nutrition Counseling,3.00,,,TERMS-OFFERED,0
