SOC,101,Introduction to Sociology,3.00,,,TERMS-OFFERED,0
SOC,115,Social Problems,3.00,,,TERMS-OFFERED,0
SOC,125,Sociology of Aging,3.00,,,TERMS-OFFERED,0
SOC,204,Criminology,3.00,,,TERMS-OFFERED,0
SOC,210,Race and Ethnic Relations,3.00,,,TERMS-OFFERED,0
SOC,220,Wealth and Power,3.00,,,TERMS-OFFERED,0
SOC,235,Sociology of Health,3.00,SOC101 or ANTH101,,TERMS-OFFERED,0
SOC,250,Research Methods I,3.00,,,TERMS-OFFERED,0
SOC,260,Classical Social Theory,3.00,,,TERMS-OFFERED,0
SOC,320,Sociology of Deviant Behavior,3.00,,,TERMS-OFFERED,0
SOC,330,Developing Nations and the International Division of Labor,3.00,,,TERMS-OFFERED,0
SOC,340,Globalization,3.00,,,TERMS-OFFERED,0
SOC,346,Environmental Justice,3.00,,,TERMS-OFFERED,0
SOC,380,"ST: Intro to Sci, Tech & Socie",3.00,,,TERMS-OFFERED,0
SOC,395,Seminar in Sociology,3.00,,,TERMS-OFFERED,0
SOC,230,Women & Men in a Changing Society,3.00,,,TERMS-OFFERED,0
SOC,240,Urban Sociology,3.00,,,TERMS-OFFERED,0
SOC,312,The Politics of Life,3.00,,,TERMS-OFFERED,0
SOC,335,Sociology of Education I,3.00,,,TERMS-OFFERED,0
SOC,341,Environmental Movements in America,3.00,,,TERMS-OFFERED,0
SOC,364,Computer-Assisted Data Analysis,3.00,SOC250,,TERMS-OFFERED,0
