PSY,101,General Psychology I,3.00,,,TERMS-OFFERED,0
PSY,112,Pre-Professional General Psychology II,3.00,PSY111,,TERMS-OFFERED,0
PSY,120,Developmental Psychology,3.00,,,TERMS-OFFERED,0
PSY,140,Approaches to Personality,3.00,,,TERMS-OFFERED,0
PSY,150,Introduction to Social Psychology,3.00,,,TERMS-OFFERED,0
PSY,212,Physiological Psychology,3.00,,,TERMS-OFFERED,0
PSY,213,Sensation and Perception,3.00,,,TERMS-OFFERED,0
PSY,222,Psychological Problems of Modern Youth,3.00,,,TERMS-OFFERED,0
PSY,240,Abnormal Psychology,3.00,,,TERMS-OFFERED,0
PSY,250,Industrial Psychology,3.00,,,TERMS-OFFERED,0
PSY,264,Computer-Assisted Data Analysis I,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,265,Computer-Assisted Data Analysis II,3.00,PSY101 or PSY112 and PSY264,,TERMS-OFFERED,0
PSY,280,Psychological Research I,3.00,PSY264 and PSY265,,TERMS-OFFERED,0
PSY,320,Educational Psychology,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,325,Psychology of Learning,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,330,Cognitive Psychology,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,332,Human Factors and Cognitive Engineering,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,357,The Psychology of Eating Disorders and Obesity,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,368,Critical Psychology,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,380,Psychological Testing and Assessment,3.00,PSY280 and PSY360,,TERMS-OFFERED,0
PSY,480,ST:Sleep & Its Disorders,0.50 to 12.00,,,TERMS-OFFERED,0
PSY,492,Psychology Senior Thesis III,4.00,PSY491,,TERMS-OFFERED,0
PSY,510,Research Methods I,3.00,,,TERMS-OFFERED,0
PSY,522,Psychological and Intellectual Assessment,3.00,,,TERMS-OFFERED,0
PSY,616,Motivation and Emotion,3.00,,,TERMS-OFFERED,0
PSY,624,Behavior Analysis,3.00,,,TERMS-OFFERED,0
PSY,710,Data Analysis II,3.00,PSY610,,TERMS-OFFERED,0
PSY,712,History and Systems,3.00,,,TERMS-OFFERED,0
PSY,854,Psychology of Rehabilitation,3.00,,,TERMS-OFFERED,0
PSY,865,ST:Judgment & Decision Making,0.50 to 9.00,,,TERMS-OFFERED,0
PSY,898,Master's Thesis in Psychology,3.00,,,TERMS-OFFERED,0
PSY,999,Internship,1.00 to 12.00,,,TERMS-OFFERED,0
PSY,225,Child Psychopathology,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,242,Psychology of Disability,3.00,,,TERMS-OFFERED,0
PSY,254,Psychology of Sexual Behavior,3.00,,,TERMS-OFFERED,0
PSY,310,Drugs & Human Behavior,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,322,Advanced Developmental Psychology,3.00,PSY101 or PSY112 and PSY120 or PSY112,,TERMS-OFFERED,0
PSY,350,Advanced Social Psychology,3.00,PSY150,,TERMS-OFFERED,0
PSY,370,Forensic Psychology,3.00,PSY101 or PSY112,,TERMS-OFFERED,0
PSY,450,Autism Spectrum Disorders,3.00,PSY120,,TERMS-OFFERED,0
PSY,499,Animal Assisted Therapy II,1.00 to 3.00,,,TERMS-OFFERED,0
PSY,520,Psychopathology,3.00,,,TERMS-OFFERED,0
PSY,524,Professional Issues and Ethics,3.00,,,TERMS-OFFERED,0
PSY,620,Personality Assessment,3.00,,,TERMS-OFFERED,0
PSY,646,Neuropsychological Assessment of Children and Adolescents,3.00,,,TERMS-OFFERED,0
PSY,815,Evidence-Based Psychotherapy,1.00,,,TERMS-OFFERED,0
PSY,998,Ph.D. Dissertation in Psychology,1.00 to 12.00,,,TERMS-OFFERED,0
