ARTS,509,Human Psychological Development II,2.00,ARTS504,,TERMS-OFFERED,0
ARTS,511,Clinical Practicum II,1.00,,,TERMS-OFFERED,0
ARTS,515,Introduction to Behavioral Research II,2.00,,,TERMS-OFFERED,0
ARTS,539,Art Therapy Group Supervision III,1.50,,,TERMS-OFFERED,0
ARTS,541,Jungian Psychology for Art Therapists,2.00,,,TERMS-OFFERED,0
ARTS,555,Laban Movement Analysis Lab,1.00,,,TERMS-OFFERED,0
ARTS,564,Group Dynamics and Therapy II: Dance/Movement Therapy,2.00,ARTS552 and ARTS553,,TERMS-OFFERED,0
ARTS,579,Music Therapy Skills III: Technological Applications,2.00,,,TERMS-OFFERED,0
ARTS,583,Music Therapy Group Supervision III,1.00,ARTS512,,TERMS-OFFERED,0
ARTS,606,Professional Orientation and Ethics II,3.00,ARTS506,,TERMS-OFFERED,0
ARTS,607,Clinical Appraisal and Assessment II,2.00,ARTS603,,TERMS-OFFERED,0
ARTS,610,Clinical Internship I,3.00,,,TERMS-OFFERED,0
ARTS,612,Clinical Internship III,3.00,ARTS611,,TERMS-OFFERED,0
ARTS,621,Thesis I,1.00,ARTS508,,TERMS-OFFERED,0
ARTS,622,Thesis II,1.00,,,TERMS-OFFERED,0
ARTS,623,Thesis III,1.00,,,TERMS-OFFERED,0
ARTS,624,Thesis IV,1.00,,,TERMS-OFFERED,0
ARTS,636,Studio Art for Art Therapists,0.50,,,TERMS-OFFERED,0
ARTS,639,Advanced Art Therapy Group Supervision III,1.50,ARTS637 and ARTS638 and ARTS610 and ARTS611,ARTS612,TERMS-OFFERED,0
ARTS,655,Multicultural Perspectives in Therapy II: Dance/Movement Therapy,2.00,,,TERMS-OFFERED,0
ARTS,660,Dance/Movement Therapy Advanced Group Supervision III,1.00,,,TERMS-OFFERED,0
ARTS,663,Advanced Group Dance/Movement Therapy Skills II,2.00,ARTS507 and ARTS564,,TERMS-OFFERED,0
ARTS,675,Advanced Music Therapy Group Supervision III,1.00,ARTS612,,TERMS-OFFERED,0
ARTS,678,Clinical Internship Laboratory: Musical Analysis,2.00,ARTS612,,TERMS-OFFERED,0
ARTS,714,Research Methods III: Qualitative Methods,3.00,ARTS712,ARTS718 ARTS705,TERMS-OFFERED,0
ARTS,804,Dissertation Research I,1.00 to 9.00,,,TERMS-OFFERED,0
ARTS,806,Dissertation Research III,1.00 to 9.00,,,TERMS-OFFERED,0
ARTS,808,Practicum I,3.00,,,TERMS-OFFERED,0
ARTS,810,Practicum III,3.00,,,TERMS-OFFERED,0
ARTS,510,Clinical Practicum I: Observation,1.00,,ARTS506,TERMS-OFFERED,0
ARTS,519,Neuroscience: Concepts and Applications for Creative Arts Therapy,3.00,,,TERMS-OFFERED,0
ARTS,540,Art Therapy Literature and Research,1.00,,,TERMS-OFFERED,0
ARTS,542,Group Dynamics: Art Therapy,2.00,ARTS507,,TERMS-OFFERED,0
ARTS,558,Dance/Movement Therapy Theory and Practice - Children II,2.00,ARTS557,,TERMS-OFFERED,0
ARTS,572,Clinical Musicianship III,2.00,,,TERMS-OFFERED,0
ARTS,580,Psychology of Music,2.00,,,TERMS-OFFERED,0
ARTS,625,For Thesis Only,,ARTS621 and ARTS622 and ARTS623,,TERMS-OFFERED,0
ARTS,661,Family Dance/Movement Therapy: A Systems Approach,2.00,,,TERMS-OFFERED,0
ARTS,677,Advanced Music Therapy Skills III - Group,2.00,ARTS671,,TERMS-OFFERED,0
ARTS,805,Dissertation Research II,1.00 to 9.00,,,TERMS-OFFERED,0
ARTS,807,Dissertation Research IV,1.00 to 9.00,,,TERMS-OFFERED,0
ARTS,809,Practicum II,3.00,,,TERMS-OFFERED,0
ARTS,811,ST: Intermediate Mixed Methods Research,3.00,,,TERMS-OFFERED,0
