CT,100,Microcomputer Hardware,3.00,,,TERMS-OFFERED,0
CT,212,Computer Forensics I: Fundamentals,3.00,,,TERMS-OFFERED,0
CT,300,Security Technology Models and Architecture I,3.00,CT380,,TERMS-OFFERED,0
CT,315,Security Management Practice,3.00,,,TERMS-OFFERED,0
CT,340,Operating Systems Architecture I,3.00,,,TERMS-OFFERED,0
CT,360,Operating Systems Architecture II,3.00,CT320 and CT340,,TERMS-OFFERED,0
CT,375,Database II,3.00,CT220,,TERMS-OFFERED,0
CT,390,Server Side Programming,3.00,CT290,,TERMS-OFFERED,0
CT,400,Network Security,3.00,CT350,,TERMS-OFFERED,0
CT,402,Network Security II,3.00,CT400,,TERMS-OFFERED,0
CT,405,Enterprise Programming,3.00,CT390,,TERMS-OFFERED,0
CT,420,Information Technology Security II,3.00,CT395,,TERMS-OFFERED,0
CT,431,Project Management,3.00,,,TERMS-OFFERED,0
CT,491,Senior Project I,3.00,,,TERMS-OFFERED,0
CT,200,Server I,3.00,,CT100,TERMS-OFFERED,0
CT,222,Security and Information Warfare,3.00,,,TERMS-OFFERED,0
CT,312,Access Control and Intrusion Detection Technology,3.00,CT420,,TERMS-OFFERED,0
CT,336,Internet Protocol Security and Virtual Private Network Technology,3.00,CT140 and CT420,,TERMS-OFFERED,0
CT,362,Network Auditing Tools,3.00,CT420,,TERMS-OFFERED,0
CT,385,Web Development III,3.00,CT240,,TERMS-OFFERED,0
CT,393,Information Technology Security Risk Assessment,3.00,,,TERMS-OFFERED,0
CT,415,Disaster Recovery and Continuity Planning,3.00,,,TERMS-OFFERED,0
CT,422,Incident Response Best Practices,3.00,,,TERMS-OFFERED,0
CT,432,Information Technology Security Systems Audits,3.00,CT420,,TERMS-OFFERED,0
