SOC,101,Introduction to Sociology,3.00,,,1111,0
SOC,110,Sociology of the Future,3.00,,,0110,0
SOC,115,Social Problems,3.00,,,1111,0
SOC,120,Sociology of the Family,3.00,,,0110,0
SOC,125,Sociology of Aging,3.00,,,0111,0
SOC,150,Sex and Society,3.00,,,0001,0
SOC,204,Criminology,3.00,,,1111,0
SOC,210,Race and Ethnic Relations,3.00,,,1111,0
SOC,215,Sociology of Work,3.00,,,0100,0
SOC,220,Wealth and Power,3.00,,,1111,0
SOC,230,Women & Men in a Changing Society,3.00,,,1010,0
SOC,235,Sociology of Health,3.00,SOC101 or ANTH101,,1001,0
SOC,240,Urban Sociology,3.00,,,1111,0
SOC,250,Research Methods I,3.00,,,1111,0
SOC,260,Classical Social Theory,3.00,,,1111,0
SOC,268,Sociology of Sport,3.00,,,0000,0
SOC,310,"Love, Rage and Debt",3.00,,,1111,0
SOC,310,Globalism to Protectionism,3.00,,,1111,0
SOC,312,The Politics of Life,3.00,,,0000,0
SOC,320,Sociology of Deviant Behavior,3.00,,,1111,0
SOC,330,Developing Nations and the International Division of Labor,3.00,,,0101,0
SOC,335,Sociology of Education I,3.00,,,0010,0
SOC,340,Globalization,3.00,,,1010,0
SOC,341,Environmental Movements in America,3.00,,,0000,0
SOC,344,Social Movements,3.00,,,0000,0
SOC,345,Sociology of the Environment,3.00,,,0100,0
SOC,346,Environmental Justice,3.00,,,0000,0
SOC,347,Introduction to Environmental Policy Analysis,3.00,,,0000,0
SOC,350,Research Methods II,3.00,SOC250,,0110,0
SOC,364,Computer-Assisted Data Analysis,3.00,SOC250,,1111,0
SOC,365,Computer-Assisted Data Analysis II, 3.00, SOC364,,1010,0
SOC,395,Seminar in Sociology,3.00,,,1000,0
SOC,435,Organiz of American States,3.00,,,0100,0
SOC,460,Contemporary Social Theory,3.00,SOC260,,0110,0
