ECES,301,Transform Methods and Filtering,4,ENGR232 or MATH262,,1111,0
ECES,302,Filtering II,4.00,ENGR232 or MATH262,,0101,0
ECES,303,Transform Methods II,3,ECES301 or ECES302,,1111,0
ECES,304,Dynamic Systems and Stability,4.00,ECES301 or ECES302,,0101,0
ECES,306,Analog & Digital Communication,4.00,ECES301 and ECES303,,1010,0
ECES,306,Analog & Digital Communication,4.00,ECES301 or ECES302,,1010,0
ECES,352,Introduction to Digital Signal Process,4.00,ECES301 and ECES303,,0101,0
ECES,354,"Wireless, Mobile & Cellular Communications",4.00,ECES306,,0101,0
ECES,356,Theory of Control,4.00,ECES304,,1010,0
ECES,434,Applied Digital Signal Processing,4.00,ECES352,,1000,0
ECES,435,Recent Advances in Digital Signal Processing,4.00,ECES352,,0100,0
ECES,436,Multi-disciplinary Digital Signal Processing,4.00,ECES352,,0010,0
ECES,444,Systems and Control I,4.00,ECES356,,1000,0
ECES,445,Systems and Control II,4.00,ECES444,,0100,0
