MIP,131,History of the Music Industry,3.00,,,1000,0
MIP,133,Computer and Digital Applications I,3.00,,,1000,0
MIP,133,Digital Audio Workstations I,3.00,,,1000,0
MIP,161,Copyrights in the Music Industry,3.00,,,0110,0
MIP,179,Music Recording I,3.00,,MIP227,0100,0
MIP,227,Listening Techniques,1,MIP179,,1000,0
MIP,233,Digital Audio Workstations II,3.00,MIP133,,0100,0
MIP,233,Computer and Digital Applications II,3.00,MIP133,,0100,0
MIP,239,Survey of Modern Production Techniques,2.00,,,0100,0
MIP,262,Trademarks and Patents in the Music Industry,3.00,,,0110,0
MIP,271,The Recording Industry I,3.00,MIP161,,1000,0
MIP,272,The Recording Industry II,3.00,MIP271,,0010,0
MIP,279,Music Recording II,3.00,MIP179,,1110,0
MIP,279,Sound Recording I,3.00,MIP179,,1110,0
MIP,331,Music Venues and Concerts,3.00,,,0100,0
MIP,333,Computer and Digital Applications III,3.00,MIP233,,0010,0
MIP,333,Digital Audio Workstations III,3.00,,,0010,0
MIP,341,Touring and Booking,3.00,,,0100,0
MIP,343,MADKo Concert Promotions,3.00,MIP331 or MIP341,,1110,0
MIP,361,The Publishing Industry,3.00,MIP161,,0100,0
MIP,361,Music Publishing,3.00,,,0100,0
MIP,374,Entrepreneurship in the Music Industry,3.00,FIN301,,0100,0
MIP,375,Marketing and Promo in Music Industry,3.00,MIP272,,1000,0
MIP,377,Bantic Media,3.00,,,1110,0
MIP,377,MAD Dragon Media,3.00,,,1110,0
MIP,379,Sound Recording II,3,MIP279,,1000,0
MIP,380,ST: MDR Artist Management,0.50,,,1110,0
MIP,381,Audio for Video,3.00,MIP233 and MIP279,,1000,0
MIP,382,Scoring to Picture,3.00,MIP381,,0010,0
MIP,383,MAD Dragon Studios,1.00,MIP279,,1110,0
MIP,384,Synthesis and Sampling,3.00,MIP233,,0100,0
MIP,387,Studio Maintenance and Assisting,3.00,MIP279,,0010,0
MIP,388,Production Company Management,2.00,MIP262 and MIP361,,0010,0
MIP,388,Music and Audio Freelancing,2.00,,,0010,0
MIP,433,Computer and Digital Applications IV,3.00,MIP233,,0100,0
MIP,433,Digital Audio Workstations IV,3.00,,,0100,0
MIP,441,DraKo Booking,3.00,MIP331 or MIP341,,0100,0
MIP,444,MAD Dragon Records,3.00,MIP271,,1110,0
MIP,445,MAD Dragon Publishing,3.00,MIP361,,1110,0
MIP,467,Artist Representation,3.00,MIP271,,1000,0
MIP,468,Music Industry E-Commerce,3.00,MIP272,,0100,0
MIP,477,Music Production,3.00,MIP379,,0100,0
MIP,491,Senior Project in Music Industry,1.00,MIP361,,1110,0
MIP,491,Senior Project in Music Industry,3.00,,,1110,0
