BACS,100,Life Span Human Development,3.00,,,1100,0
BACS,200,Foundation of Behavioral Health Care,3.00,,,1000,0
BACS,210,Behavioral Disorders,3.00,,,1100,0
BACS,220,Counseling Theory and Practice,3.00,,,1000,0
BACS,230,Genetics and Mental Health,3.00,,,0100,0
BACS,232,Ethics and Professional Responsibility,3.00,,,0110,0
BACS,234,Introduction to Addictive Disorders,3.00,,,1110,0
BACS,236,Psychiatric Rehabilitation Principles and Practices,3.00,,,1010,0
BACS,255,Multicultural Counseling,3.00,,,0110,0
BACS,301,Group Counseling I,3.00,,,1001,0
BACS,304,Cognitive and Behavioral Counseling I,3.00,,,1000,0
BACS,310,Recovery and Relapse Prevention,3.00,,,0100,0
BACS,312,Case Management Methods,3.00,,,1010,0
BACS,320,Crisis and Brief Intervention,3.00,,,1000,0
BACS,325,Psychopharmacology for Counselors,3.00,,,0110,0
BACS,350,Child Psychopathology,3.00,,,1010,0
BACS,360,Preventing Substance Abuse,3.00,,,0011,0
BACS,367,Advanced Counseling Intervention,3.00,BACS220,,1011,0
BACS,368,Addictions Counseling with Special Populations,3.00,,,0100,0
BACS,370,Problem Gambling Interventions,3.00,,,1011,0
BACS,401,Assessment and Treatment Planning,3.00,,,0011,0
BACS,404,Cognitive and Behavioral Counseling II,3.00,BACS304,,1100,0
BACS,405,Family-Focused Interventions,3.00,,,0110,0
BACS,410,Child and Adolescent Support,3.00,,,0011,0
BACS,411,Forensic Behavior Health Service,3.00,,,0110,0
BACS,412,Group Counseling II,3.00,,,0101,0
BACS,414,Co-Occurring Disorders,3.00,,,0011,0
BACS,420,Psychiatric Rehabilitation Competencies,3.00,,,0110,0
BACS,490,Senior Research Project,3.00,,,0111,0
