MATH,100,Fundamentals of Mathematics,3.00,,EXAM082,TERMS-OFFERED,0
MATH,101,Introduction to Analysis I,4.00,MATH100,EXAM080,TERMS-OFFERED,0
MATH,102,Introduction to Analysis II,4.00,MATH101,EXAM080,TERMS-OFFERED,0
MATH,108,Mathematics for Nursing Professionals,3.00,,,TERMS-OFFERED,0
MATH,110,Precalculus,3.00,,EXAM082,TERMS-OFFERED,0
MATH,112,Practicum for Math 121,1.00,,MATH121,TERMS-OFFERED,0
MATH,113,Practicum for Math 122,1.00,,MATH122,TERMS-OFFERED,0
MATH,123,Calculus III,4.00,MATH122,EXAM080,TERMS-OFFERED,0
MATH,181,Mathematical Analysis I,3.00,,,TERMS-OFFERED,0
MATH,182,Mathematical Analysis II,3.00,MATH181,,TERMS-OFFERED,0
MATH,183,Mathematical Analysis III,3.00,MATH182,,TERMS-OFFERED,0
MATH,T187,ST: Calculus and Functions: II,12.00,MATHT186,EXAM082,TERMS-OFFERED,0
MATH,200,Multivariate Calculus,4.00,MATH122,EXAM080,TERMS-OFFERED,0
MATH,201,Linear Algebra,4.00,MATH121,EXAM081,TERMS-OFFERED,0
MATH,210,Differential Equations,4.00,MATH200 and MATH201,,TERMS-OFFERED,0
MATH,220,Introduction to Mathematical Reasoning,3.00,,,TERMS-OFFERED,0
MATH,221,Discrete Mathematics,3.00,MATH220 or CS270 or ECE200,EXAM081,TERMS-OFFERED,0
MATH,239,Mathematics for the Life Sciences,4.00,MATH102 or MATH122,,TERMS-OFFERED,0
MATH,261,Linear Algebra,3.00,MATH122,,TERMS-OFFERED,0
MATH,291,Complex and Vector Analysis for Engineers,4.00,MATH200 and PHYS102,,TERMS-OFFERED,0
MATH,311,Probability and Statistics I,4.00,MATH200,EXAM081,TERMS-OFFERED,0
MATH,312,Probability and Statistics II,4.00,MATH311,EXAM081,TERMS-OFFERED,0
MATH,318,Mathematical Applications of Statistical Software,3.00,MATH310 or MATH312,,TERMS-OFFERED,0
MATH,323,Partial Differential Equations,4.00,MATH210,,TERMS-OFFERED,0
MATH,387,Linear Algebra II,3.00,MATH261 or MATH201,,TERMS-OFFERED,0
MATH,411,Scientific Data Analysis II,3.00,MATH410,,TERMS-OFFERED,0
MATH,T480,ST: Dynamical Systems,12.00,,,TERMS-OFFERED,0
MATH,506,Principles of Analysis II,3.00,MATH505,,TERMS-OFFERED,0
MATH,534,Abstract Algebra II,3.00,MATH533,,TERMS-OFFERED,0
MATH,621,Partial Differential Equations II,3.00,,,TERMS-OFFERED,0
MATH,997,Research,1.00 to 12.00,,,TERMS-OFFERED,0
MATH,180,Discrete Computational Structures,4.00,MATH102 or MATH121,,TERMS-OFFERED,0
MATH,301,Numerical Analysis II,3.00,MATH300,,TERMS-OFFERED,0
MATH,321,Vector Calculus,4.00,MATH201 or MATH261 and MATH200,,TERMS-OFFERED,0
MATH,332,Abstract Algebra II,3.00,MATH331,,TERMS-OFFERED,0
MATH,402,Elements of Modern Analysis II,3.00,MATH401,,TERMS-OFFERED,0
MATH,504,Linear Algebra & Matrix Analysis,3.00,,,TERMS-OFFERED,0
MATH,511,Applied Probability and Statistics II,3.00,MATH510,,TERMS-OFFERED,0
MATH,536,Topology I,3.00,,,TERMS-OFFERED,0
